clip_id,genre,genre_id,track_path,track_name,clip_path,start_sec,end_sec,duration_sec,segment_idx,track_idx,lyrics_text,lyrics_status,split
classical_032_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00032.wav,classical.00032,/Users/ashfaquesami/425_project/data/clips_10s/classical_032_2.wav,20.0,30.0,10.0,2,32,[NO_LYRICS],empty,train
classical_033_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00033.wav,classical.00033,/Users/ashfaquesami/425_project/data/clips_10s/classical_033_0.wav,0.0,10.0,10.0,0,33,[NO_LYRICS],empty,train
classical_033_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00033.wav,classical.00033,/Users/ashfaquesami/425_project/data/clips_10s/classical_033_1.wav,10.0,20.0,10.0,1,33,[NO_LYRICS],empty,train
classical_033_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00033.wav,classical.00033,/Users/ashfaquesami/425_project/data/clips_10s/classical_033_2.wav,20.0,30.0,10.0,2,33,"However, I believe I never go to sleep...",ok,train
classical_034_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00034.wav,classical.00034,/Users/ashfaquesami/425_project/data/clips_10s/classical_034_0.wav,0.0,10.0,10.0,0,34,[NO_LYRICS],empty,val
classical_034_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00034.wav,classical.00034,/Users/ashfaquesami/425_project/data/clips_10s/classical_034_1.wav,10.0,20.0,10.0,1,34,[NO_LYRICS],empty,val
classical_034_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00034.wav,classical.00034,/Users/ashfaquesami/425_project/data/clips_10s/classical_034_2.wav,20.0,30.0,10.0,2,34,[NO_LYRICS],empty,val
classical_035_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00035.wav,classical.00035,/Users/ashfaquesami/425_project/data/clips_10s/classical_035_0.wav,0.0,10.0,10.0,0,35,[NO_LYRICS],empty,train
classical_035_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00035.wav,classical.00035,/Users/ashfaquesami/425_project/data/clips_10s/classical_035_1.wav,10.0,20.0,10.0,1,35,[NO_LYRICS],empty,train
classical_035_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00035.wav,classical.00035,/Users/ashfaquesami/425_project/data/clips_10s/classical_035_2.wav,20.0,30.0,10.0,2,35,[NO_LYRICS],empty,train
classical_036_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00036.wav,classical.00036,/Users/ashfaquesami/425_project/data/clips_10s/classical_036_0.wav,0.0,10.0,10.0,0,36,[NO_LYRICS],empty,train
classical_036_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00036.wav,classical.00036,/Users/ashfaquesami/425_project/data/clips_10s/classical_036_1.wav,10.0,20.0,10.0,1,36,[NO_LYRICS],empty,train
classical_036_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00036.wav,classical.00036,/Users/ashfaquesami/425_project/data/clips_10s/classical_036_2.wav,20.0,30.0,10.0,2,36,[NO_LYRICS],empty,train
classical_037_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00037.wav,classical.00037,/Users/ashfaquesami/425_project/data/clips_10s/classical_037_0.wav,0.0,10.0,10.0,0,37,[NO_LYRICS],empty,train
classical_037_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00037.wav,classical.00037,/Users/ashfaquesami/425_project/data/clips_10s/classical_037_1.wav,10.0,20.0,10.0,1,37,[NO_LYRICS],empty,train
classical_037_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00037.wav,classical.00037,/Users/ashfaquesami/425_project/data/clips_10s/classical_037_2.wav,20.0,30.0,10.0,2,37,[NO_LYRICS],empty,train
classical_038_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00038.wav,classical.00038,/Users/ashfaquesami/425_project/data/clips_10s/classical_038_0.wav,0.0,10.0,10.0,0,38,[NO_LYRICS],empty,val
classical_038_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00038.wav,classical.00038,/Users/ashfaquesami/425_project/data/clips_10s/classical_038_1.wav,10.0,20.0,10.0,1,38,[NO_LYRICS],empty,val
classical_038_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00038.wav,classical.00038,/Users/ashfaquesami/425_project/data/clips_10s/classical_038_2.wav,20.0,30.0,10.0,2,38,[NO_LYRICS],empty,val
classical_039_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00039.wav,classical.00039,/Users/ashfaquesami/425_project/data/clips_10s/classical_039_0.wav,0.0,10.0,10.0,0,39,[NO_LYRICS],empty,train
classical_039_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00039.wav,classical.00039,/Users/ashfaquesami/425_project/data/clips_10s/classical_039_1.wav,10.0,20.0,10.0,1,39,[NO_LYRICS],empty,train
classical_039_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00039.wav,classical.00039,/Users/ashfaquesami/425_project/data/clips_10s/classical_039_2.wav,20.0,30.0,10.0,2,39,[NO_LYRICS],empty,train
classical_040_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00040.wav,classical.00040,/Users/ashfaquesami/425_project/data/clips_10s/classical_040_0.wav,0.0,10.0,10.0,0,40,[NO_LYRICS],empty,train
classical_040_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00040.wav,classical.00040,/Users/ashfaquesami/425_project/data/clips_10s/classical_040_1.wav,10.0,20.0,10.0,1,40,[NO_LYRICS],empty,train
classical_040_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00040.wav,classical.00040,/Users/ashfaquesami/425_project/data/clips_10s/classical_040_2.wav,20.0,30.0,10.0,2,40,[NO_LYRICS],empty,train
classical_041_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00041.wav,classical.00041,/Users/ashfaquesami/425_project/data/clips_10s/classical_041_0.wav,0.0,10.0,10.0,0,41,[NO_LYRICS],empty,train
classical_041_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00041.wav,classical.00041,/Users/ashfaquesami/425_project/data/clips_10s/classical_041_1.wav,10.0,20.0,10.0,1,41,[NO_LYRICS],empty,train
classical_041_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00041.wav,classical.00041,/Users/ashfaquesami/425_project/data/clips_10s/classical_041_2.wav,20.0,30.0,10.0,2,41,[NO_LYRICS],empty,train
classical_042_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00042.wav,classical.00042,/Users/ashfaquesami/425_project/data/clips_10s/classical_042_0.wav,0.0,10.0,10.0,0,42,[NO_LYRICS],empty,train
classical_042_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00042.wav,classical.00042,/Users/ashfaquesami/425_project/data/clips_10s/classical_042_1.wav,10.0,20.0,10.0,1,42,[NO_LYRICS],empty,train
classical_042_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00042.wav,classical.00042,/Users/ashfaquesami/425_project/data/clips_10s/classical_042_2.wav,20.0,30.0,10.0,2,42,[NO_LYRICS],empty,train
classical_043_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00043.wav,classical.00043,/Users/ashfaquesami/425_project/data/clips_10s/classical_043_0.wav,0.0,10.0,10.0,0,43,[NO_LYRICS],empty,train
classical_043_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00043.wav,classical.00043,/Users/ashfaquesami/425_project/data/clips_10s/classical_043_1.wav,10.0,20.0,10.0,1,43,[NO_LYRICS],empty,train
classical_043_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00043.wav,classical.00043,/Users/ashfaquesami/425_project/data/clips_10s/classical_043_2.wav,20.0,30.0,10.0,2,43,[NO_LYRICS],empty,train
classical_044_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00044.wav,classical.00044,/Users/ashfaquesami/425_project/data/clips_10s/classical_044_0.wav,0.0,10.0,10.0,0,44,[NO_LYRICS],empty,train
classical_044_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00044.wav,classical.00044,/Users/ashfaquesami/425_project/data/clips_10s/classical_044_1.wav,10.0,20.0,10.0,1,44,[NO_LYRICS],empty,train
classical_044_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00044.wav,classical.00044,/Users/ashfaquesami/425_project/data/clips_10s/classical_044_2.wav,20.0,30.0,10.0,2,44,[NO_LYRICS],empty,train
classical_045_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00045.wav,classical.00045,/Users/ashfaquesami/425_project/data/clips_10s/classical_045_0.wav,0.0,10.0,10.0,0,45,[NO_LYRICS],empty,train
classical_045_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00045.wav,classical.00045,/Users/ashfaquesami/425_project/data/clips_10s/classical_045_1.wav,10.0,20.0,10.0,1,45,[NO_LYRICS],empty,train
classical_045_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00045.wav,classical.00045,/Users/ashfaquesami/425_project/data/clips_10s/classical_045_2.wav,20.0,30.0,10.0,2,45,Let's see if we can find the best way to find the best way to find the best way to find the best way.,ok,train
classical_046_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00046.wav,classical.00046,/Users/ashfaquesami/425_project/data/clips_10s/classical_046_0.wav,0.0,10.0,10.0,0,46,[NO_LYRICS],empty,train
classical_046_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00046.wav,classical.00046,/Users/ashfaquesami/425_project/data/clips_10s/classical_046_1.wav,10.0,20.0,10.0,1,46,[NO_LYRICS],empty,train
classical_046_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00046.wav,classical.00046,/Users/ashfaquesami/425_project/data/clips_10s/classical_046_2.wav,20.0,30.0,10.0,2,46,[NO_LYRICS],empty,train
classical_047_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00047.wav,classical.00047,/Users/ashfaquesami/425_project/data/clips_10s/classical_047_0.wav,0.0,10.0,10.0,0,47,[NO_LYRICS],empty,train
classical_047_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00047.wav,classical.00047,/Users/ashfaquesami/425_project/data/clips_10s/classical_047_1.wav,10.0,20.0,10.0,1,47,[NO_LYRICS],empty,train
classical_047_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00047.wav,classical.00047,/Users/ashfaquesami/425_project/data/clips_10s/classical_047_2.wav,20.0,30.0,10.0,2,47,[NO_LYRICS],empty,train
classical_048_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00048.wav,classical.00048,/Users/ashfaquesami/425_project/data/clips_10s/classical_048_0.wav,0.0,10.0,10.0,0,48,[NO_LYRICS],empty,train
classical_048_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00048.wav,classical.00048,/Users/ashfaquesami/425_project/data/clips_10s/classical_048_1.wav,10.0,20.0,10.0,1,48,[NO_LYRICS],empty,train
classical_048_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00048.wav,classical.00048,/Users/ashfaquesami/425_project/data/clips_10s/classical_048_2.wav,20.0,30.0,10.0,2,48,[NO_LYRICS],empty,train
classical_049_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00049.wav,classical.00049,/Users/ashfaquesami/425_project/data/clips_10s/classical_049_0.wav,0.0,10.0,10.0,0,49,[NO_LYRICS],empty,train
classical_049_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00049.wav,classical.00049,/Users/ashfaquesami/425_project/data/clips_10s/classical_049_1.wav,10.0,20.0,10.0,1,49,[NO_LYRICS],empty,train
classical_049_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00049.wav,classical.00049,/Users/ashfaquesami/425_project/data/clips_10s/classical_049_2.wav,20.0,30.0,10.0,2,49,[NO_LYRICS],empty,train
classical_050_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00050.wav,classical.00050,/Users/ashfaquesami/425_project/data/clips_10s/classical_050_0.wav,0.0,10.0,10.0,0,50,[NO_LYRICS],empty,train
classical_050_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00050.wav,classical.00050,/Users/ashfaquesami/425_project/data/clips_10s/classical_050_1.wav,10.0,20.0,10.0,1,50,[NO_LYRICS],empty,train
classical_050_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00050.wav,classical.00050,/Users/ashfaquesami/425_project/data/clips_10s/classical_050_2.wav,20.0,30.0,10.0,2,50,[NO_LYRICS],empty,train
classical_051_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00051.wav,classical.00051,/Users/ashfaquesami/425_project/data/clips_10s/classical_051_0.wav,0.0,10.0,10.0,0,51,[NO_LYRICS],empty,train
classical_051_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00051.wav,classical.00051,/Users/ashfaquesami/425_project/data/clips_10s/classical_051_1.wav,10.0,20.0,10.0,1,51,[NO_LYRICS],empty,train
classical_051_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00051.wav,classical.00051,/Users/ashfaquesami/425_project/data/clips_10s/classical_051_2.wav,20.0,30.0,10.0,2,51,[NO_LYRICS],empty,train
classical_052_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00052.wav,classical.00052,/Users/ashfaquesami/425_project/data/clips_10s/classical_052_0.wav,0.0,10.0,10.0,0,52,[NO_LYRICS],empty,train
classical_052_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00052.wav,classical.00052,/Users/ashfaquesami/425_project/data/clips_10s/classical_052_1.wav,10.0,20.0,10.0,1,52,[NO_LYRICS],empty,train
classical_052_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00052.wav,classical.00052,/Users/ashfaquesami/425_project/data/clips_10s/classical_052_2.wav,20.0,30.0,10.0,2,52,[NO_LYRICS],empty,train
classical_053_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00053.wav,classical.00053,/Users/ashfaquesami/425_project/data/clips_10s/classical_053_0.wav,0.0,10.0,10.0,0,53,[NO_LYRICS],empty,train
classical_053_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00053.wav,classical.00053,/Users/ashfaquesami/425_project/data/clips_10s/classical_053_1.wav,10.0,20.0,10.0,1,53,[NO_LYRICS],empty,train
classical_053_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00053.wav,classical.00053,/Users/ashfaquesami/425_project/data/clips_10s/classical_053_2.wav,20.0,30.0,10.0,2,53,[NO_LYRICS],empty,train
classical_054_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00054.wav,classical.00054,/Users/ashfaquesami/425_project/data/clips_10s/classical_054_0.wav,0.0,10.0,10.0,0,54,Ha-ha-ha-ha-ha-ha!,ok,train
classical_054_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00054.wav,classical.00054,/Users/ashfaquesami/425_project/data/clips_10s/classical_054_1.wav,10.0,20.0,10.0,1,54,"Hotherte in konyo, hothete kirehoreyo",ok,train
classical_054_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00054.wav,classical.00054,/Users/ashfaquesami/425_project/data/clips_10s/classical_054_2.wav,20.0,30.0,10.0,2,54,"I'm not a selfish man, I'm a selfish man, I'm a selfish man, I'm a selfish man.",ok,train
classical_055_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00055.wav,classical.00055,/Users/ashfaquesami/425_project/data/clips_10s/classical_055_0.wav,0.0,10.0,10.0,0,55,[NO_LYRICS],empty,train
classical_055_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00055.wav,classical.00055,/Users/ashfaquesami/425_project/data/clips_10s/classical_055_1.wav,10.0,20.0,10.0,1,55,[NO_LYRICS],empty,train
classical_055_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00055.wav,classical.00055,/Users/ashfaquesami/425_project/data/clips_10s/classical_055_2.wav,20.0,30.0,10.0,2,55,[NO_LYRICS],empty,train
classical_056_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00056.wav,classical.00056,/Users/ashfaquesami/425_project/data/clips_10s/classical_056_0.wav,0.0,10.0,10.0,0,56,[NO_LYRICS],empty,val
classical_056_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00056.wav,classical.00056,/Users/ashfaquesami/425_project/data/clips_10s/classical_056_1.wav,10.0,20.0,10.0,1,56,[NO_LYRICS],empty,val
classical_056_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00056.wav,classical.00056,/Users/ashfaquesami/425_project/data/clips_10s/classical_056_2.wav,20.0,30.0,10.0,2,56,[NO_LYRICS],empty,val
classical_057_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00057.wav,classical.00057,/Users/ashfaquesami/425_project/data/clips_10s/classical_057_0.wav,0.0,10.0,10.0,0,57,[NO_LYRICS],empty,train
classical_057_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00057.wav,classical.00057,/Users/ashfaquesami/425_project/data/clips_10s/classical_057_1.wav,10.0,20.0,10.0,1,57,[NO_LYRICS],empty,train
classical_057_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00057.wav,classical.00057,/Users/ashfaquesami/425_project/data/clips_10s/classical_057_2.wav,20.0,30.0,10.0,2,57,[NO_LYRICS],empty,train
classical_058_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00058.wav,classical.00058,/Users/ashfaquesami/425_project/data/clips_10s/classical_058_0.wav,0.0,10.0,10.0,0,58,[NO_LYRICS],empty,train
classical_058_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00058.wav,classical.00058,/Users/ashfaquesami/425_project/data/clips_10s/classical_058_1.wav,10.0,20.0,10.0,1,58,[NO_LYRICS],empty,train
classical_058_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00058.wav,classical.00058,/Users/ashfaquesami/425_project/data/clips_10s/classical_058_2.wav,20.0,30.0,10.0,2,58,[NO_LYRICS],empty,train
classical_059_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00059.wav,classical.00059,/Users/ashfaquesami/425_project/data/clips_10s/classical_059_0.wav,0.0,10.0,10.0,0,59,[NO_LYRICS],empty,val
classical_059_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00059.wav,classical.00059,/Users/ashfaquesami/425_project/data/clips_10s/classical_059_1.wav,10.0,20.0,10.0,1,59,[NO_LYRICS],empty,val
classical_059_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00059.wav,classical.00059,/Users/ashfaquesami/425_project/data/clips_10s/classical_059_2.wav,20.0,30.0,10.0,2,59,[NO_LYRICS],empty,val
classical_060_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00060.wav,classical.00060,/Users/ashfaquesami/425_project/data/clips_10s/classical_060_0.wav,0.0,10.0,10.0,0,60,[NO_LYRICS],empty,test
classical_060_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00060.wav,classical.00060,/Users/ashfaquesami/425_project/data/clips_10s/classical_060_1.wav,10.0,20.0,10.0,1,60,[NO_LYRICS],empty,test
classical_060_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00060.wav,classical.00060,/Users/ashfaquesami/425_project/data/clips_10s/classical_060_2.wav,20.0,30.0,10.0,2,60,[NO_LYRICS],empty,test
classical_061_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00061.wav,classical.00061,/Users/ashfaquesami/425_project/data/clips_10s/classical_061_0.wav,0.0,10.0,10.0,0,61,[NO_LYRICS],empty,test
classical_061_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00061.wav,classical.00061,/Users/ashfaquesami/425_project/data/clips_10s/classical_061_1.wav,10.0,20.0,10.0,1,61,[NO_LYRICS],empty,test
classical_061_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00061.wav,classical.00061,/Users/ashfaquesami/425_project/data/clips_10s/classical_061_2.wav,20.0,30.0,10.0,2,61,[NO_LYRICS],empty,test
classical_062_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00062.wav,classical.00062,/Users/ashfaquesami/425_project/data/clips_10s/classical_062_0.wav,0.0,10.0,10.0,0,62,Thanks for watching!,ok,train
classical_062_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00062.wav,classical.00062,/Users/ashfaquesami/425_project/data/clips_10s/classical_062_1.wav,10.0,20.0,10.0,1,62,[NO_LYRICS],empty,train
classical_062_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00062.wav,classical.00062,/Users/ashfaquesami/425_project/data/clips_10s/classical_062_2.wav,20.0,30.0,10.0,2,62,[NO_LYRICS],empty,train
classical_063_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00063.wav,classical.00063,/Users/ashfaquesami/425_project/data/clips_10s/classical_063_0.wav,0.0,10.0,10.0,0,63,[NO_LYRICS],empty,train
classical_063_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00063.wav,classical.00063,/Users/ashfaquesami/425_project/data/clips_10s/classical_063_1.wav,10.0,20.0,10.0,1,63,[NO_LYRICS],empty,train
classical_063_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00063.wav,classical.00063,/Users/ashfaquesami/425_project/data/clips_10s/classical_063_2.wav,20.0,30.0,10.0,2,63,[NO_LYRICS],empty,train
classical_064_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00064.wav,classical.00064,/Users/ashfaquesami/425_project/data/clips_10s/classical_064_0.wav,0.0,10.0,10.0,0,64,[NO_LYRICS],empty,train
classical_064_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00064.wav,classical.00064,/Users/ashfaquesami/425_project/data/clips_10s/classical_064_1.wav,10.0,20.0,10.0,1,64,[NO_LYRICS],empty,train
classical_064_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00064.wav,classical.00064,/Users/ashfaquesami/425_project/data/clips_10s/classical_064_2.wav,20.0,30.0,10.0,2,64,[NO_LYRICS],empty,train
classical_065_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00065.wav,classical.00065,/Users/ashfaquesami/425_project/data/clips_10s/classical_065_0.wav,0.0,10.0,10.0,0,65,[NO_LYRICS],empty,train
classical_065_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00065.wav,classical.00065,/Users/ashfaquesami/425_project/data/clips_10s/classical_065_1.wav,10.0,20.0,10.0,1,65,[NO_LYRICS],empty,train
classical_065_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00065.wav,classical.00065,/Users/ashfaquesami/425_project/data/clips_10s/classical_065_2.wav,20.0,30.0,10.0,2,65,[NO_LYRICS],empty,train
classical_066_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00066.wav,classical.00066,/Users/ashfaquesami/425_project/data/clips_10s/classical_066_0.wav,0.0,10.0,10.0,0,66,[NO_LYRICS],empty,test
classical_066_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00066.wav,classical.00066,/Users/ashfaquesami/425_project/data/clips_10s/classical_066_1.wav,10.0,20.0,10.0,1,66,[NO_LYRICS],empty,test
classical_066_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00066.wav,classical.00066,/Users/ashfaquesami/425_project/data/clips_10s/classical_066_2.wav,20.0,30.0,10.0,2,66,[NO_LYRICS],empty,test
classical_067_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00067.wav,classical.00067,/Users/ashfaquesami/425_project/data/clips_10s/classical_067_0.wav,0.0,10.0,10.0,0,67,[NO_LYRICS],empty,train
classical_067_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00067.wav,classical.00067,/Users/ashfaquesami/425_project/data/clips_10s/classical_067_1.wav,10.0,20.0,10.0,1,67,[NO_LYRICS],empty,train
classical_067_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00067.wav,classical.00067,/Users/ashfaquesami/425_project/data/clips_10s/classical_067_2.wav,20.0,30.0,10.0,2,67,[NO_LYRICS],empty,train
classical_068_0,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00068.wav,classical.00068,/Users/ashfaquesami/425_project/data/clips_10s/classical_068_0.wav,0.0,10.0,10.0,0,68,[NO_LYRICS],empty,train
classical_068_1,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00068.wav,classical.00068,/Users/ashfaquesami/425_project/data/clips_10s/classical_068_1.wav,10.0,20.0,10.0,1,68,[NO_LYRICS],empty,train
classical_068_2,classical,1,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/classical/classical.00068.wav,classical.00068,/Users/ashfaquesami/425_project/data/clips_10s/classical_068_2.wav,20.0,30.0,10.0,2,68,[NO_LYRICS],empty,train
